6375,0.333333,-0.769231,-0.038462,,6375,0.839229734
6380,0.37037,-0.769231,-0.038462,,6380,0.854616636
6395,0.407407,-0.730769,-0.038462,,6395,0.837545892
6411,0.481481,-0.692308,-0.038462,,6411,0.84415262
6412,0.555556,-0.692308,-0.038462,,6412,0.888488695
6427,0.518519,-0.538462,-0.038462,,6427,0.748520276
6431,0.62963,-0.538462,-0.076923,,6431,0.832041111
6446,0.888889,-0.538462,-0.038462,,6446,1.039973223
6451,1,-0.5,0,,6451,1.118033989
6466,0.777778,-0.307692,-0.038462,,6466,0.837312552
6471,0.740741,-0.153846,0,,6471,0.756548624
6486,1,-0.115385,-0.038462,,6486,1.007369358
6501,1.481481,0.038462,-0.038462,,6501,1.482479209
6502,1.62963,0.230769,0.038462,,6502,1.646337631
6517,1.333333,0.384615,0.038462,,6517,1.388230857
6522,1.222222,0.461538,0.076923,,6522,1.308724987
6537,1.444444,0.653846,0.115385,,6537,1.589731663
6542,1.62963,1.076923,0.307692,,6542,1.977405232
6557,1.037037,0.615385,0.153846,,6557,1.215653334
6562,0.555556,0.384615,0.115385,,6562,0.685481484
6577,0.555556,0.461538,0.115385,,6577,0.731418822
6592,0.814815,0.653846,0.192308,,6592,1.06227136
6594,0.925926,0.730769,0.230769,,6594,1.201922052
6609,0.777778,0.653846,0.192308,,6609,1.034135183
6614,0.703704,0.576923,0.153846,,6614,0.922880306
6629,0.703704,0.615385,0.153846,,6629,0.947399921
6634,0.777778,0.692308,0.192308,,6634,1.058872679
6651,0.851852,0.769231,0.192308,,6651,1.163765667
6655,0.777778,0.692308,0.153846,,6655,1.052567136
6670,0.703704,0.615385,0.153846,,6670,0.947399921
6675,0.740741,0.692308,0.153846,,6675,1.025502895
6690,0.777778,0.730769,0.153846,,6690,1.078253468
6695,0.777778,0.692308,0.115385,,6695,1.047636713
6710,0.777778,0.653846,0.115385,,6710,1.022627453
6715,0.777778,0.653846,0.076923,,6715,1.019004591
6730,0.777778,0.653846,0.076923,,6730,1.019004591
6735,0.777778,0.615385,0.076923,,6735,0.994763521
6750,0.814815,0.615385,0.076923,,6750,1.023982095
6765,0.814815,0.615385,0.076923,,6765,1.023982095
6766,0.814815,0.615385,0.038462,,6766,1.021812854
6781,0.814815,0.615385,0.038462,,6781,1.021812854
6786,0.814815,0.576923,0,,6786,0.998380505
6801,0.814815,0.538462,-0.038462,,6801,0.977417073
